0.000000000000000000e+00,1.917490476190476159e+02
1.000000000000000000e+00,1.916204761904761824e+02
2.000000000000000000e+00,1.918783333333333303e+02
3.000000000000000000e+00,1.919002380952381088e+02
4.000000000000000000e+00,1.915769047619047569e+02
5.000000000000000000e+00,1.918192857142857122e+02
6.000000000000000000e+00,1.916659523809523762e+02
7.000000000000000000e+00,1.916671428571428635e+02
8.000000000000000000e+00,1.916214285714285666e+02
9.000000000000000000e+00,1.918080952380952340e+02
1.000000000000000000e+01,1.917623809523809655e+02
1.100000000000000000e+01,1.918700000000000045e+02
1.200000000000000000e+01,1.918333333333333428e+02
1.300000000000000000e+01,1.920988095238095354e+02
1.400000000000000000e+01,1.918619047619047535e+02
1.500000000000000000e+01,1.915621428571428453e+02
1.600000000000000000e+01,1.917023809523809632e+02
1.700000000000000000e+01,1.917266666666666595e+02
1.800000000000000000e+01,1.915811904761904714e+02
1.900000000000000000e+01,1.916683333333333223e+02
2.000000000000000000e+01,1.917490476190476159e+02
2.100000000000000000e+01,1.911914285714285597e+02
2.200000000000000000e+01,1.916861904761904896e+02
2.300000000000000000e+01,1.915716666666666583e+02
2.400000000000000000e+01,1.913061904761904657e+02
2.500000000000000000e+01,1.913473809523809450e+02
2.600000000000000000e+01,1.912823809523809473e+02
2.700000000000000000e+01,1.911171428571428521e+02
2.800000000000000000e+01,1.911123809523809598e+02
2.900000000000000000e+01,1.909421428571428692e+02
3.000000000000000000e+01,1.910471428571428589e+02
3.100000000000000000e+01,1.911297619047618923e+02
3.200000000000000000e+01,1.910900000000000034e+02
3.300000000000000000e+01,1.912123809523809541e+02
3.400000000000000000e+01,1.914273809523809575e+02
3.500000000000000000e+01,1.913607142857142946e+02
3.600000000000000000e+01,1.916769047619047512e+02
3.700000000000000000e+01,1.918378571428571320e+02
3.800000000000000000e+01,1.919430952380952249e+02
3.900000000000000000e+01,1.922004761904761949e+02
4.000000000000000000e+01,1.925533333333333417e+02
4.100000000000000000e+01,1.925754761904761949e+02
4.200000000000000000e+01,1.926809523809523910e+02
4.300000000000000000e+01,1.928904761904761926e+02
4.400000000000000000e+01,1.931390476190476306e+02
4.500000000000000000e+01,1.932916666666666572e+02
4.600000000000000000e+01,1.932926190476190413e+02
4.700000000000000000e+01,1.932357142857142946e+02
4.800000000000000000e+01,1.929066666666666663e+02
4.900000000000000000e+01,1.931633333333333269e+02
5.000000000000000000e+01,1.929230952380952431e+02
5.100000000000000000e+01,1.930138095238095275e+02
5.200000000000000000e+01,1.928590476190476295e+02
5.300000000000000000e+01,1.929292857142857258e+02
5.400000000000000000e+01,1.930559523809523910e+02
5.500000000000000000e+01,1.928807142857142765e+02
5.600000000000000000e+01,1.929504761904761949e+02
5.700000000000000000e+01,1.926247619047618969e+02
5.800000000000000000e+01,1.924209523809523716e+02
5.900000000000000000e+01,1.924302380952380815e+02
6.000000000000000000e+01,1.921904761904762040e+02
6.100000000000000000e+01,1.923628571428571377e+02
6.200000000000000000e+01,1.922738095238095184e+02
6.300000000000000000e+01,1.927180952380952306e+02
6.400000000000000000e+01,1.926071428571428612e+02
6.500000000000000000e+01,1.931104761904761915e+02
6.600000000000000000e+01,1.932683333333333451e+02
6.700000000000000000e+01,1.934095238095238187e+02
6.800000000000000000e+01,1.931902380952381009e+02
6.900000000000000000e+01,1.932540476190476113e+02
7.000000000000000000e+01,1.930326190476190504e+02
7.100000000000000000e+01,1.932861904761904839e+02
7.200000000000000000e+01,1.932059523809523682e+02
7.300000000000000000e+01,1.933423809523809496e+02
7.400000000000000000e+01,1.931988095238095298e+02
7.500000000000000000e+01,1.934704761904761767e+02
7.600000000000000000e+01,1.935502380952380861e+02
7.700000000000000000e+01,1.936326190476190447e+02
7.800000000000000000e+01,1.934828571428571422e+02
7.900000000000000000e+01,1.937147619047619003e+02
