0.000000000000000000e+00,1.800283333333333360e+02
1.000000000000000000e+00,1.804209523809523716e+02
2.000000000000000000e+00,1.800245238095237994e+02
3.000000000000000000e+00,1.802640476190476306e+02
4.000000000000000000e+00,1.799909523809523932e+02
5.000000000000000000e+00,1.800597619047618991e+02
6.000000000000000000e+00,1.798911904761904736e+02
7.000000000000000000e+00,1.799261904761904702e+02
8.000000000000000000e+00,1.797147619047619003e+02
9.000000000000000000e+00,1.797795238095238233e+02
1.000000000000000000e+01,1.793104761904761801e+02
1.100000000000000000e+01,1.797035714285714221e+02
1.200000000000000000e+01,1.794759523809523785e+02
1.300000000000000000e+01,1.793904761904761926e+02
1.400000000000000000e+01,1.795104761904761972e+02
1.500000000000000000e+01,1.794085714285714346e+02
1.600000000000000000e+01,1.795135714285714243e+02
1.700000000000000000e+01,1.794630952380952351e+02
1.800000000000000000e+01,1.795083333333333258e+02
1.900000000000000000e+01,1.796599999999999966e+02
2.000000000000000000e+01,1.794671428571428464e+02
2.100000000000000000e+01,1.795280952380952328e+02
2.200000000000000000e+01,1.793700000000000045e+02
2.300000000000000000e+01,1.795728571428571456e+02
2.400000000000000000e+01,1.794897619047619060e+02
2.500000000000000000e+01,1.796647619047619173e+02
2.600000000000000000e+01,1.796002380952380975e+02
2.700000000000000000e+01,1.796257142857142810e+02
2.800000000000000000e+01,1.794561904761904714e+02
2.900000000000000000e+01,1.794119047619047649e+02
3.000000000000000000e+01,1.793471428571428703e+02
3.100000000000000000e+01,1.795209523809523944e+02
3.200000000000000000e+01,1.794778571428571468e+02
3.300000000000000000e+01,1.795345238095238187e+02
3.400000000000000000e+01,1.794952380952381077e+02
3.500000000000000000e+01,1.794754761904762006e+02
3.600000000000000000e+01,1.795638095238095104e+02
3.700000000000000000e+01,1.794869047619047535e+02
3.800000000000000000e+01,1.791123809523809598e+02
3.900000000000000000e+01,1.788235714285714266e+02
4.000000000000000000e+01,1.784757142857142753e+02
4.100000000000000000e+01,1.783802380952380986e+02
4.200000000000000000e+01,1.781859523809523864e+02
4.300000000000000000e+01,1.781257142857142810e+02
4.400000000000000000e+01,1.779369047619047706e+02
4.500000000000000000e+01,1.778100000000000023e+02
4.600000000000000000e+01,1.776840476190476181e+02
4.700000000000000000e+01,1.776935714285714312e+02
4.800000000000000000e+01,1.777014285714285791e+02
4.900000000000000000e+01,1.778261904761904759e+02
5.000000000000000000e+01,1.778145238095238199e+02
5.100000000000000000e+01,1.778499999999999943e+02
5.200000000000000000e+01,1.779164285714285825e+02
5.300000000000000000e+01,1.777902380952380952e+02
5.400000000000000000e+01,1.777966666666666526e+02
5.500000000000000000e+01,1.781545238095238233e+02
5.600000000000000000e+01,1.777966666666666526e+02
5.700000000000000000e+01,1.776823809523809530e+02
5.800000000000000000e+01,1.775566666666666720e+02
5.900000000000000000e+01,1.776809523809523910e+02
6.000000000000000000e+01,1.776245238095238221e+02
6.100000000000000000e+01,1.776792857142857258e+02
6.200000000000000000e+01,1.774630952380952351e+02
6.300000000000000000e+01,1.776014285714285847e+02
6.400000000000000000e+01,1.777128571428571320e+02
6.500000000000000000e+01,1.779723809523809450e+02
6.600000000000000000e+01,1.777314285714285802e+02
6.700000000000000000e+01,1.779738095238095354e+02
6.800000000000000000e+01,1.779288095238095195e+02
6.900000000000000000e+01,1.783088095238095150e+02
7.000000000000000000e+01,1.780907142857142844e+02
7.100000000000000000e+01,1.785723809523809393e+02
7.200000000000000000e+01,1.783904761904761926e+02
7.300000000000000000e+01,1.786278571428571524e+02
7.400000000000000000e+01,1.784402380952381009e+02
7.500000000000000000e+01,1.783814285714285575e+02
7.600000000000000000e+01,1.782554761904762017e+02
7.700000000000000000e+01,1.783438095238095116e+02
7.800000000000000000e+01,1.782835714285714346e+02
7.900000000000000000e+01,1.782369047619047535e+02
8.000000000000000000e+01,1.785797619047619094e+02
8.100000000000000000e+01,1.787064285714285745e+02
8.200000000000000000e+01,1.788590476190476295e+02
8.300000000000000000e+01,1.789597619047619048e+02
8.400000000000000000e+01,1.786209523809523887e+02
8.500000000000000000e+01,1.786816666666666720e+02
8.600000000000000000e+01,1.784278571428571354e+02
8.700000000000000000e+01,1.779742857142857133e+02
8.800000000000000000e+01,1.781530952380952328e+02
8.900000000000000000e+01,1.790414285714285825e+02
9.000000000000000000e+01,1.793892857142857054e+02
9.100000000000000000e+01,1.799545238095238062e+02
9.200000000000000000e+01,1.803442857142857179e+02
9.300000000000000000e+01,1.808911904761904736e+02
9.400000000000000000e+01,1.805780952380952442e+02
9.500000000000000000e+01,1.802114285714285700e+02
9.600000000000000000e+01,1.796795238095238005e+02
9.700000000000000000e+01,1.797433333333333394e+02
9.800000000000000000e+01,1.799728571428571513e+02
9.900000000000000000e+01,1.806104761904761915e+02
1.000000000000000000e+02,1.804592857142857270e+02
1.010000000000000000e+02,1.808092857142857213e+02
1.020000000000000000e+02,1.808409523809523876e+02
1.030000000000000000e+02,1.810395238095238142e+02
1.040000000000000000e+02,1.809626190476190573e+02
1.050000000000000000e+02,1.812223809523809450e+02
1.060000000000000000e+02,1.811061904761904771e+02
1.070000000000000000e+02,1.811349999999999909e+02
1.080000000000000000e+02,1.808307142857142935e+02
1.090000000000000000e+02,1.810061904761904827e+02
1.100000000000000000e+02,1.808328571428571365e+02
1.110000000000000000e+02,1.810342857142857156e+02
1.120000000000000000e+02,1.807033333333333474e+02
1.130000000000000000e+02,1.809009523809523898e+02
1.140000000000000000e+02,1.807773809523809518e+02
1.150000000000000000e+02,1.807719047619047501e+02
1.160000000000000000e+02,1.803330952380952397e+02
1.170000000000000000e+02,1.803316666666666777e+02
1.180000000000000000e+02,1.802802380952381043e+02
1.190000000000000000e+02,1.803130952380952294e+02
1.200000000000000000e+02,1.803552380952380929e+02
1.210000000000000000e+02,1.801895238095238199e+02
1.220000000000000000e+02,1.803097619047618991e+02
1.230000000000000000e+02,1.804476190476190425e+02
1.240000000000000000e+02,1.804697619047618957e+02
1.250000000000000000e+02,1.804785714285714278e+02
1.260000000000000000e+02,1.804004761904761835e+02
1.270000000000000000e+02,1.805592857142857213e+02
1.280000000000000000e+02,1.804271428571428544e+02
1.290000000000000000e+02,1.802878571428571490e+02
