0.000000000000000000e+00,8.442666666666666231e+01
1.000000000000000000e+00,8.425333333333333030e+01
2.000000000000000000e+00,8.353333333333333144e+01
3.000000000000000000e+00,8.404000000000000625e+01
4.000000000000000000e+00,8.422666666666667368e+01
5.000000000000000000e+00,8.370666666666666345e+01
6.000000000000000000e+00,8.361333333333332973e+01
7.000000000000000000e+00,8.302666666666667084e+01
8.000000000000000000e+00,8.294666666666667254e+01
9.000000000000000000e+00,8.418666666666666742e+01
1.000000000000000000e+01,8.351999999999999602e+01
1.100000000000000000e+01,8.382666666666666799e+01
1.200000000000000000e+01,8.492000000000000171e+01
1.300000000000000000e+01,8.371999999999999886e+01
1.400000000000000000e+01,8.528000000000000114e+01
1.500000000000000000e+01,8.597333333333332916e+01
1.600000000000000000e+01,8.526666666666666572e+01
1.700000000000000000e+01,8.538666666666667027e+01
1.800000000000000000e+01,8.573333333333333428e+01
1.900000000000000000e+01,8.677333333333332632e+01
2.000000000000000000e+01,8.666666666666667140e+01
2.100000000000000000e+01,8.957333333333333769e+01
2.200000000000000000e+01,8.857333333333333769e+01
2.300000000000000000e+01,8.870666666666666345e+01
2.400000000000000000e+01,8.913333333333333997e+01
2.500000000000000000e+01,8.776000000000000512e+01
2.600000000000000000e+01,8.686666666666666003e+01
2.700000000000000000e+01,8.843999999999999773e+01
2.800000000000000000e+01,8.721333333333333826e+01
2.900000000000000000e+01,8.741333333333332689e+01
3.000000000000000000e+01,8.797333333333332916e+01
3.100000000000000000e+01,8.730666666666667197e+01
3.200000000000000000e+01,8.714666666666666117e+01
3.300000000000000000e+01,8.817333333333333201e+01
3.400000000000000000e+01,8.762666666666666515e+01
3.500000000000000000e+01,8.741333333333332689e+01
3.600000000000000000e+01,8.768000000000000682e+01
3.700000000000000000e+01,8.664000000000000057e+01
3.800000000000000000e+01,8.576000000000000512e+01
3.900000000000000000e+01,8.609333333333333371e+01
4.000000000000000000e+01,8.566666666666667140e+01
4.100000000000000000e+01,8.512000000000000455e+01
4.200000000000000000e+01,8.687999999999999545e+01
4.300000000000000000e+01,8.628000000000000114e+01
4.400000000000000000e+01,8.701333333333333542e+01
4.500000000000000000e+01,8.720000000000000284e+01
4.600000000000000000e+01,8.641333333333332689e+01
4.700000000000000000e+01,8.673333333333333428e+01
4.800000000000000000e+01,8.654666666666666686e+01
4.900000000000000000e+01,8.664000000000000057e+01
5.000000000000000000e+01,8.554666666666666686e+01
5.100000000000000000e+01,8.576000000000000512e+01
5.200000000000000000e+01,8.606666666666666288e+01
5.300000000000000000e+01,8.556000000000000227e+01
5.400000000000000000e+01,8.653333333333333144e+01
5.500000000000000000e+01,8.662666666666666515e+01
5.600000000000000000e+01,8.595999999999999375e+01
5.700000000000000000e+01,8.586666666666666003e+01
5.800000000000000000e+01,8.578666666666666174e+01
5.900000000000000000e+01,8.431999999999999318e+01
6.000000000000000000e+01,8.497333333333332916e+01
6.100000000000000000e+01,8.505333333333332746e+01
6.200000000000000000e+01,8.531999999999999318e+01
