0.000000000000000000e+00,7.900000000000000000e+01,1.180000000000000000e+02
1.000000000000000000e+00,2.440000000000000000e+02,3.450000000000000000e+02
2.000000000000000000e+00,4.500000000000000000e+02,4.660000000000000000e+02
3.000000000000000000e+00,8.240000000000000000e+02,9.040000000000000000e+02
4.000000000000000000e+00,1.099000000000000000e+03,1.100000000000000000e+03
5.000000000000000000e+00,1.257000000000000000e+03,1.321000000000000000e+03
6.000000000000000000e+00,1.436000000000000000e+03,1.459000000000000000e+03
7.000000000000000000e+00,1.604000000000000000e+03,1.669000000000000000e+03
8.000000000000000000e+00,2.041000000000000000e+03,2.065000000000000000e+03
9.000000000000000000e+00,2.319000000000000000e+03,2.319000000000000000e+03
1.000000000000000000e+01,2.630000000000000000e+03,2.679000000000000000e+03
1.100000000000000000e+01,2.878000000000000000e+03,2.973000000000000000e+03
1.200000000000000000e+01,4.184000000000000000e+03,4.258000000000000000e+03
1.300000000000000000e+01,4.380000000000000000e+03,4.491000000000000000e+03
1.400000000000000000e+01,4.911000000000000000e+03,5.041000000000000000e+03
1.500000000000000000e+01,5.187000000000000000e+03,5.218000000000000000e+03
1.600000000000000000e+01,5.345000000000000000e+03,5.415000000000000000e+03
1.700000000000000000e+01,6.756000000000000000e+03,6.776000000000000000e+03
1.800000000000000000e+01,7.105000000000000000e+03,7.111000000000000000e+03
1.900000000000000000e+01,7.313000000000000000e+03,7.455000000000000000e+03
2.000000000000000000e+01,7.751000000000000000e+03,7.890000000000000000e+03
2.100000000000000000e+01,8.146000000000000000e+03,8.147000000000000000e+03
2.200000000000000000e+01,8.417000000000000000e+03,8.553000000000000000e+03
2.300000000000000000e+01,8.701000000000000000e+03,8.734000000000000000e+03
2.400000000000000000e+01,8.995000000000000000e+03,9.012000000000000000e+03
2.500000000000000000e+01,9.288000000000000000e+03,9.301000000000000000e+03
2.600000000000000000e+01,9.957000000000000000e+03,1.002100000000000000e+04
2.700000000000000000e+01,1.045200000000000000e+04,1.047200000000000000e+04
2.800000000000000000e+01,1.059500000000000000e+04,1.062800000000000000e+04
2.900000000000000000e+01,1.080800000000000000e+04,1.082300000000000000e+04
3.000000000000000000e+01,1.158300000000000000e+04,1.159500000000000000e+04
3.100000000000000000e+01,1.491900000000000000e+04,1.494800000000000000e+04
3.200000000000000000e+01,1.586300000000000000e+04,1.587400000000000000e+04
3.300000000000000000e+01,1.684600000000000000e+04,1.687400000000000000e+04
3.400000000000000000e+01,1.708800000000000000e+04,1.709100000000000000e+04
3.500000000000000000e+01,1.727200000000000000e+04,1.727300000000000000e+04
3.600000000000000000e+01,1.749400000000000000e+04,1.754500000000000000e+04
3.700000000000000000e+01,1.766400000000000000e+04,1.766700000000000000e+04
3.800000000000000000e+01,1.786700000000000000e+04,1.804300000000000000e+04
3.900000000000000000e+01,1.820000000000000000e+04,1.834000000000000000e+04
4.000000000000000000e+01,1.856000000000000000e+04,1.856100000000000000e+04
4.100000000000000000e+01,1.867900000000000000e+04,1.872600000000000000e+04
4.200000000000000000e+01,1.884200000000000000e+04,1.884300000000000000e+04
4.300000000000000000e+01,1.896700000000000000e+04,1.896800000000000000e+04
4.400000000000000000e+01,1.909200000000000000e+04,1.910800000000000000e+04
4.500000000000000000e+01,1.999400000000000000e+04,2.003300000000000000e+04
4.600000000000000000e+01,2.025600000000000000e+04,2.033300000000000000e+04
4.700000000000000000e+01,2.050800000000000000e+04,2.056400000000000000e+04
4.800000000000000000e+01,2.073700000000000000e+04,2.094000000000000000e+04
4.900000000000000000e+01,2.269200000000000000e+04,2.270400000000000000e+04
5.000000000000000000e+01,2.323200000000000000e+04,2.323500000000000000e+04
5.100000000000000000e+01,2.348600000000000000e+04,2.351000000000000000e+04
5.200000000000000000e+01,2.386300000000000000e+04,2.388200000000000000e+04
5.300000000000000000e+01,2.550700000000000000e+04,2.553800000000000000e+04
5.400000000000000000e+01,2.571400000000000000e+04,2.573100000000000000e+04
5.500000000000000000e+01,2.596600000000000000e+04,2.602200000000000000e+04
5.600000000000000000e+01,2.613300000000000000e+04,2.614000000000000000e+04
5.700000000000000000e+01,2.652500000000000000e+04,2.654700000000000000e+04
5.800000000000000000e+01,2.704600000000000000e+04,2.705000000000000000e+04
5.900000000000000000e+01,3.192000000000000000e+04,3.194600000000000000e+04
6.000000000000000000e+01,3.285800000000000000e+04,3.290400000000000000e+04
6.100000000000000000e+01,3.453500000000000000e+04,3.456300000000000000e+04
6.200000000000000000e+01,3.490400000000000000e+04,3.490800000000000000e+04
6.300000000000000000e+01,3.532500000000000000e+04,3.532900000000000000e+04
6.400000000000000000e+01,3.554700000000000000e+04,3.557900000000000000e+04
6.500000000000000000e+01,3.572700000000000000e+04,3.572700000000000000e+04
6.600000000000000000e+01,3.659400000000000000e+04,3.659800000000000000e+04
6.700000000000000000e+01,3.694500000000000000e+04,3.698200000000000000e+04
6.800000000000000000e+01,3.711800000000000000e+04,3.715900000000000000e+04
6.900000000000000000e+01,3.861600000000000000e+04,3.866200000000000000e+04
7.000000000000000000e+01,3.965700000000000000e+04,3.966900000000000000e+04
7.100000000000000000e+01,4.120900000000000000e+04,4.125600000000000000e+04
7.200000000000000000e+01,4.146300000000000000e+04,4.148600000000000000e+04
7.300000000000000000e+01,4.172500000000000000e+04,4.189300000000000000e+04
7.400000000000000000e+01,4.204700000000000000e+04,4.207100000000000000e+04
7.500000000000000000e+01,4.220800000000000000e+04,4.220800000000000000e+04
7.600000000000000000e+01,4.296000000000000000e+04,4.305000000000000000e+04
7.700000000000000000e+01,4.329300000000000000e+04,4.332000000000000000e+04
7.800000000000000000e+01,4.348000000000000000e+04,4.348400000000000000e+04
7.900000000000000000e+01,4.370400000000000000e+04,4.381200000000000000e+04
8.000000000000000000e+01,4.482000000000000000e+04,4.483000000000000000e+04
8.100000000000000000e+01,4.522200000000000000e+04,4.530100000000000000e+04
8.200000000000000000e+01,4.549700000000000000e+04,4.552600000000000000e+04
8.300000000000000000e+01,4.676300000000000000e+04,4.677300000000000000e+04
8.400000000000000000e+01,4.698600000000000000e+04,4.700900000000000000e+04
8.500000000000000000e+01,4.859300000000000000e+04,4.859300000000000000e+04
