0.000000000000000000e+00,5.050000000000000000e+02,5.160000000000000000e+02
1.000000000000000000e+00,1.348000000000000000e+03,1.348000000000000000e+03
2.000000000000000000e+00,2.595000000000000000e+03,2.595000000000000000e+03
3.000000000000000000e+00,2.742000000000000000e+03,2.760000000000000000e+03
4.000000000000000000e+00,3.075000000000000000e+03,3.141000000000000000e+03
5.000000000000000000e+00,3.250000000000000000e+03,3.254000000000000000e+03
6.000000000000000000e+00,3.482000000000000000e+03,3.623000000000000000e+03
7.000000000000000000e+00,3.984000000000000000e+03,4.584000000000000000e+03
8.000000000000000000e+00,4.781000000000000000e+03,8.212000000000000000e+03
9.000000000000000000e+00,8.428000000000000000e+03,8.444000000000000000e+03
1.000000000000000000e+01,8.711000000000000000e+03,8.727000000000000000e+03
1.100000000000000000e+01,8.918000000000000000e+03,8.918000000000000000e+03
1.200000000000000000e+01,1.129700000000000000e+04,1.144700000000000000e+04
1.300000000000000000e+01,1.162000000000000000e+04,1.261700000000000000e+04
1.400000000000000000e+01,1.274800000000000000e+04,1.425800000000000000e+04
1.500000000000000000e+01,1.445000000000000000e+04,1.455500000000000000e+04
1.600000000000000000e+01,1.482300000000000000e+04,1.482500000000000000e+04
1.700000000000000000e+01,1.495300000000000000e+04,1.495700000000000000e+04
1.800000000000000000e+01,1.525800000000000000e+04,1.532700000000000000e+04
1.900000000000000000e+01,1.652600000000000000e+04,1.656400000000000000e+04
2.000000000000000000e+01,1.672100000000000000e+04,1.674400000000000000e+04
2.100000000000000000e+01,1.876500000000000000e+04,1.877000000000000000e+04
2.200000000000000000e+01,2.189300000000000000e+04,2.189400000000000000e+04
2.300000000000000000e+01,2.243400000000000000e+04,2.243500000000000000e+04
2.400000000000000000e+01,2.266800000000000000e+04,2.377700000000000000e+04
2.500000000000000000e+01,2.400900000000000000e+04,2.401100000000000000e+04
2.600000000000000000e+01,2.418300000000000000e+04,2.419200000000000000e+04
2.700000000000000000e+01,2.436800000000000000e+04,2.438600000000000000e+04
2.800000000000000000e+01,2.512000000000000000e+04,2.513600000000000000e+04
2.900000000000000000e+01,2.561300000000000000e+04,2.561900000000000000e+04
3.000000000000000000e+01,2.578600000000000000e+04,2.619400000000000000e+04
3.100000000000000000e+01,2.631900000000000000e+04,2.698000000000000000e+04
3.200000000000000000e+01,2.709200000000000000e+04,2.717500000000000000e+04
3.300000000000000000e+01,2.728000000000000000e+04,2.758800000000000000e+04
3.400000000000000000e+01,2.777600000000000000e+04,2.780300000000000000e+04
3.500000000000000000e+01,2.792200000000000000e+04,2.805800000000000000e+04
3.600000000000000000e+01,2.817500000000000000e+04,3.128200000000000000e+04
3.700000000000000000e+01,3.143900000000000000e+04,3.145900000000000000e+04
3.800000000000000000e+01,3.156400000000000000e+04,3.160500000000000000e+04
3.900000000000000000e+01,3.201700000000000000e+04,3.202000000000000000e+04
4.000000000000000000e+01,4.175400000000000000e+04,4.179800000000000000e+04
4.100000000000000000e+01,4.198900000000000000e+04,4.233600000000000000e+04
4.200000000000000000e+01,4.244300000000000000e+04,4.270700000000000000e+04
4.300000000000000000e+01,4.286400000000000000e+04,4.312500000000000000e+04
4.400000000000000000e+01,4.324600000000000000e+04,4.325300000000000000e+04
4.500000000000000000e+01,4.378100000000000000e+04,4.410400000000000000e+04
4.600000000000000000e+01,4.420600000000000000e+04,4.428500000000000000e+04
4.700000000000000000e+01,4.442000000000000000e+04,4.782000000000000000e+04
4.800000000000000000e+01,4.815600000000000000e+04,4.817500000000000000e+04
4.900000000000000000e+01,4.882500000000000000e+04,4.890000000000000000e+04
5.000000000000000000e+01,4.908300000000000000e+04,4.908300000000000000e+04
5.100000000000000000e+01,5.094100000000000000e+04,5.096100000000000000e+04
5.200000000000000000e+01,5.485200000000000000e+04,5.487600000000000000e+04
5.300000000000000000e+01,5.523100000000000000e+04,5.526300000000000000e+04
5.400000000000000000e+01,5.548800000000000000e+04,5.556800000000000000e+04
5.500000000000000000e+01,5.571100000000000000e+04,5.596500000000000000e+04
5.600000000000000000e+01,5.607100000000000000e+04,5.690700000000000000e+04
5.700000000000000000e+01,5.704000000000000000e+04,5.709200000000000000e+04
5.800000000000000000e+01,5.720200000000000000e+04,5.766200000000000000e+04
5.900000000000000000e+01,5.809400000000000000e+04,5.811200000000000000e+04
6.000000000000000000e+01,5.881800000000000000e+04,5.883400000000000000e+04
6.100000000000000000e+01,6.056200000000000000e+04,6.057900000000000000e+04
6.200000000000000000e+01,6.111900000000000000e+04,6.114000000000000000e+04
6.300000000000000000e+01,6.151100000000000000e+04,6.156800000000000000e+04
6.400000000000000000e+01,6.198100000000000000e+04,6.198700000000000000e+04
6.500000000000000000e+01,6.290800000000000000e+04,6.295800000000000000e+04
6.600000000000000000e+01,6.310500000000000000e+04,6.313600000000000000e+04
6.700000000000000000e+01,6.382800000000000000e+04,6.383800000000000000e+04
6.800000000000000000e+01,6.501100000000000000e+04,6.502200000000000000e+04
6.900000000000000000e+01,6.530000000000000000e+04,6.531200000000000000e+04
7.000000000000000000e+01,6.544100000000000000e+04,6.551400000000000000e+04
7.100000000000000000e+01,6.658200000000000000e+04,6.662000000000000000e+04
7.200000000000000000e+01,6.774100000000000000e+04,6.778900000000000000e+04
7.300000000000000000e+01,6.797300000000000000e+04,6.931900000000000000e+04
