0.000000000000000000e+00,1.198000000000000000e+03,1.233000000000000000e+03
1.000000000000000000e+00,1.737000000000000000e+03,1.737000000000000000e+03
2.000000000000000000e+00,2.921000000000000000e+03,2.960000000000000000e+03
3.000000000000000000e+00,3.067000000000000000e+03,3.103000000000000000e+03
4.000000000000000000e+00,3.218000000000000000e+03,3.228000000000000000e+03
5.000000000000000000e+00,3.352000000000000000e+03,3.403000000000000000e+03
6.000000000000000000e+00,3.645000000000000000e+03,3.652000000000000000e+03
7.000000000000000000e+00,3.982000000000000000e+03,4.008000000000000000e+03
8.000000000000000000e+00,7.296000000000000000e+03,7.312000000000000000e+03
9.000000000000000000e+00,8.368000000000000000e+03,8.411000000000000000e+03
1.000000000000000000e+01,8.551000000000000000e+03,8.756000000000000000e+03
1.100000000000000000e+01,9.335000000000000000e+03,9.410000000000000000e+03
1.200000000000000000e+01,9.664000000000000000e+03,9.664000000000000000e+03
1.300000000000000000e+01,9.777000000000000000e+03,9.795000000000000000e+03
1.400000000000000000e+01,9.917000000000000000e+03,9.960000000000000000e+03
1.500000000000000000e+01,1.115800000000000000e+04,1.115900000000000000e+04
1.600000000000000000e+01,1.336800000000000000e+04,1.340800000000000000e+04
1.700000000000000000e+01,1.459000000000000000e+04,1.460100000000000000e+04
1.800000000000000000e+01,1.598100000000000000e+04,1.602000000000000000e+04
1.900000000000000000e+01,1.935200000000000000e+04,1.940300000000000000e+04
2.000000000000000000e+01,1.994100000000000000e+04,2.000800000000000000e+04
2.100000000000000000e+01,2.084100000000000000e+04,2.089600000000000000e+04
2.200000000000000000e+01,2.101600000000000000e+04,2.102500000000000000e+04
2.300000000000000000e+01,2.245900000000000000e+04,2.262000000000000000e+04
2.400000000000000000e+01,2.276600000000000000e+04,2.525700000000000000e+04
2.500000000000000000e+01,2.571900000000000000e+04,2.574000000000000000e+04
2.600000000000000000e+01,2.679800000000000000e+04,2.681700000000000000e+04
2.700000000000000000e+01,2.697100000000000000e+04,2.697100000000000000e+04
2.800000000000000000e+01,2.737000000000000000e+04,2.737300000000000000e+04
2.900000000000000000e+01,2.887500000000000000e+04,2.888100000000000000e+04
3.000000000000000000e+01,3.110900000000000000e+04,3.115900000000000000e+04
3.100000000000000000e+01,3.146100000000000000e+04,3.152000000000000000e+04
3.200000000000000000e+01,3.172300000000000000e+04,3.267800000000000000e+04
3.300000000000000000e+01,3.278100000000000000e+04,3.377700000000000000e+04
3.400000000000000000e+01,3.391600000000000000e+04,3.416500000000000000e+04
3.500000000000000000e+01,3.454200000000000000e+04,3.457300000000000000e+04
3.600000000000000000e+01,4.069700000000000000e+04,4.099200000000000000e+04
3.700000000000000000e+01,4.129000000000000000e+04,4.139900000000000000e+04
3.800000000000000000e+01,4.165100000000000000e+04,4.369200000000000000e+04
3.900000000000000000e+01,4.379500000000000000e+04,4.444700000000000000e+04
4.000000000000000000e+01,5.502500000000000000e+04,5.503400000000000000e+04
4.100000000000000000e+01,5.542900000000000000e+04,5.543200000000000000e+04
4.200000000000000000e+01,5.643900000000000000e+04,5.644800000000000000e+04
4.300000000000000000e+01,5.683700000000000000e+04,5.686900000000000000e+04
4.400000000000000000e+01,5.699200000000000000e+04,5.701900000000000000e+04
4.500000000000000000e+01,5.712000000000000000e+04,5.713000000000000000e+04
4.600000000000000000e+01,5.809600000000000000e+04,5.809600000000000000e+04
4.700000000000000000e+01,5.913000000000000000e+04,5.917400000000000000e+04
4.800000000000000000e+01,5.930300000000000000e+04,5.935200000000000000e+04
4.900000000000000000e+01,5.995000000000000000e+04,5.995100000000000000e+04
5.000000000000000000e+01,6.064800000000000000e+04,6.065500000000000000e+04
